parent_id,child_level,text,text1,tag,class,nh,font_size,align,font_famliy,margin_bottom,margin_left,margin_right,margin_top,text_indent,marign,x_ind,file_id,text_raw,rel_parent_id,max_font_size,min_font_size,rel_font_size,child_level_max,rel_child_level,sentence_case,title_case,upper_case,lower_case,no_text,startswthnum,dots,word_len,id
12,2,thesensitivityindiagnosingvtwashighestwithbrugadacriteria82895ci679920andclassified37outofthe45ecgsofvtappropriatelybothqwca33395ci200490andqwcb35695ci219512hadalowsensitivityandidentifiedonly15and16casesofvtrespectivelyhoweverqwcaandqwcbhadahigherspecificity933and828respectivelyindiagnosingvttable2twoecgscouldnotbeinterpretedusingtheinferiorleadcriteriaastheqrscomplexeswereoflowamplitudeandwaveformswereindeterminatetable2describesthepositivepredictivevaluenegativepredictivevaluepositivelikelihoodratioandnegativelikelihoodratioofthethreealgorithmsstudiedoverallaccuracyofqwcawashighest78295ci714840whichidentified140outof179casesappropriatelyfollowedbybrugadacriteria71895ci647782andqwcbcriteria71095ci637775roccurveanalysisofeachcriterionindiagnosingvtisshowninfigure3aucforqwcacriteria063395ci056070washigherthanqwcbcriteria059295ci052067brugadacriteria07595ci069081hadthehighestaucamongallthreediagnosticalgorithmspairwisecomparisonoftheaucshowedstatisticallysignificantdifferenceamongtheaucforeachbrugadavsqwcap0005brugadavsqwcbp0001andqwcavsqwcbp0017,"The sensitivity in diagnosing VT was highest with Brugada criteria (82.8%, 95% CI 67.9%-92.0%) and classified 37 out of the 45 ECGs of VT appropriately. Both QWC-A (33.3%, 95% CI 20.0%-49.0%) and QWC-B (35.6%, 95% CI 21.9%-51.2%) had a low sensitivity and identified only 15 and 16 cases of VT respectively. However, QWC-A and QWC-B had a higher specificity, 93.3% and 82.8% respectively in diagnosing VT (Table 2). Two ECGs could not be interpreted using the inferior lead criteria as the QRS complexes were of low amplitude and wave forms were indeterminate. Table 2 describes the positive predictive value, negative predictive value, positive likelihood ratio and negative likelihood ratio of the three algorithms studied.Overall accuracy of QWC-A was highest (78.2%, 95%CI 71.4%-84.0%) which identified 140 out of 179 cases appropriately, followed by Brugada criteria (71.8%, 95%CI 64.7%-78.2%) and QWC-B criteria (71.0%, 95%CI 63.7%-77.5%). ROC curve analysis of each criterion in diagnosing VT is shown in figure 3. AUC for QWC-A criteria (0.633, 95%CI 0.56-0.70) was higher than QWC-B criteria (0.592, 95%CI 0.52-0.67). Brugada criteria (0.75, 95%CI 0.69-0.81) had the highest AUC among all three diagnostic algorithms. Pairwise comparison of the AUC showed statistically significant difference among the AUC for each Brugada vs. QWC-A (p = 0.005), Brugada vs. QWC-B (p<0.001) and QWC-A vs. QWC-B (p = 0.017).",span,,p_span_,12.0,,"'Calibri',sans-serif",0.0,0.0,0.0,0.0,,,1,0001,"The sensitivity in diagnosing VT was highest with Brugada criteria (82.8%, 95% CI 67.9%-92.0%) and classified 37 out of the 45 ECGs of VT appropriately. Both QWC-A (33.3%, 95% CI 20.0%-49.0%) and QWC-B (35.6%, 95% CI 21.9%-51.2%) had a low sensitivity and identified only 15 and 16 cases of VT respectively. However, QWC-A and QWC-B had a higher specificity, 93.3% and 82.8% respectively in diagnosing VT (Table 2). Two ECGs could not be interpreted using the inferior lead criteria as the QRS complexes were of low amplitude and wave forms were indeterminate. Table 2 describes the positive predictive value, negative predictive value, positive likelihood ratio and negative likelihood ratio of the three algorithms studied.Overall accuracy of QWC-A was highest (78.2%, 95%CI 71.4%-84.0%) which identified 140 out of 179 cases appropriately, followed by Brugada criteria (71.8%, 95%CI 64.7%-78.2%) and QWC-B criteria (71.0%, 95%CI 63.7%-77.5%). ROC curve analysis of each criterion in diagnosing VT is shown in figure 3. AUC for QWC-A criteria (0.633, 95%CI 0.56-0.70) was higher than QWC-B criteria (0.592, 95%CI 0.52-0.67). Brugada criteria (0.75, 95%CI 0.69-0.81) had the highest AUC among all three diagnostic algorithms. Pairwise comparison of the AUC showed statistically significant difference among the AUC for each Brugada vs. QWC-A (p = 0.005), Brugada vs. QWC-B (p<0.001) and QWC-A vs. QWC-B (p = 0.017).",0.5,12.0,11.0,1,4,0.5,0,0,0,0,0,0,0,276,thesensitivityindiagnosingvtwashighestwithbrugadac
12,3,ecgscouldnotbeinterpretedusingtheinferiorleadcriteriaastheqrscomplexeswereoflowamplitudeandwaveformswereindeterminatetable2describesthepositivepredictivevaluenegativepredictivevaluepositivelikelihoodratioandnegativelikelihoodratioofthethreealgorithmsstudiedoverallaccuracyofqwcawashighest78295ci714840whichidentified140outof179casesappropriatelyfollowedbybrugadacriteria71895ci647782andqwcbcriteria71095ci637775roccurveanalysisofeachcriterionindiagnosingvtisshowninfigure3aucforqwcacriteria063395ci056070washigherthanqwcbcriteria059295ci052067brugadacriteria07595ci069081hadthehighestaucamongallthreediagnosticalgorithmspairwisecomparisonoftheaucshowedstatisticallysignificantdifferenceamongtheaucforeachbrugadavsqwcap0005brugadavsqwcbp0001andqwcavsqwcbp0017,"The sensitivity in diagnosing VT was highest with Brugada criteria (82.8%, 95% CI 67.9%-92.0%) and classified 37 out of the 45 ECGs of VT appropriately. Both QWC-A (33.3%, 95% CI 20.0%-49.0%) and QWC-B (35.6%, 95% CI 21.9%-51.2%) had a low sensitivity and identified only 15 and 16 cases of VT respectively. However, QWC-A and QWC-B had a higher specificity, 93.3% and 82.8% respectively in diagnosing VT (Table 2). Two ECGs could not be interpreted using the inferior lead criteria as the QRS complexes were of low amplitude and wave forms were indeterminate. Table 2 describes the positive predictive value, negative predictive value, positive likelihood ratio and negative likelihood ratio of the three algorithms studied.Overall accuracy of QWC-A was highest (78.2%, 95%CI 71.4%-84.0%) which identified 140 out of 179 cases appropriately, followed by Brugada criteria (71.8%, 95%CI 64.7%-78.2%) and QWC-B criteria (71.0%, 95%CI 63.7%-77.5%). ROC curve analysis of each criterion in diagnosing VT is shown in figure 3. AUC for QWC-A criteria (0.633, 95%CI 0.56-0.70) was higher than QWC-B criteria (0.592, 95%CI 0.52-0.67). Brugada criteria (0.75, 95%CI 0.69-0.81) had the highest AUC among all three diagnostic algorithms. Pairwise comparison of the AUC showed statistically significant difference among the AUC for each Brugada vs. QWC-A (p = 0.005), Brugada vs. QWC-B (p<0.001) and QWC-A vs. QWC-B (p = 0.017).",span,,p_span_span_,12.0,,"'Calibri',sans-serif",0.0,0.0,0.0,0.0,,,1,0001," ECGs could not be interpreted using the inferior lead criteria as the QRS complexes were of low amplitude and wave forms were indeterminate. Table 2 describes the positive predictive value, negative predictive value, positive likelihood ratio and negative likelihood ratio of the three algorithms studied.Overall accuracy of QWC-A was highest (78.2%, 95%CI 71.4%-84.0%) which identified 140 out of 179 cases appropriately, followed by Brugada criteria (71.8%, 95%CI 64.7%-78.2%) and QWC-B criteria (71.0%, 95%CI 63.7%-77.5%). ROC curve analysis of each criterion in diagnosing VT is shown in figure 3. AUC for QWC-A criteria (0.633, 95%CI 0.56-0.70) was higher than QWC-B criteria (0.592, 95%CI 0.52-0.67). Brugada criteria (0.75, 95%CI 0.69-0.81) had the highest AUC among all three diagnostic algorithms. Pairwise comparison of the AUC showed statistically significant difference among the AUC for each Brugada vs. QWC-A (p = 0.005), Brugada vs. QWC-B (p<0.001) and QWC-A vs. QWC-B (p = 0.017).",0.5,12.0,11.0,1,4,0.75,0,0,0,0,0,0,0,189,ecgscouldnotbeinterpretedusingtheinferiorleadcrite
13,1,discussion,first_level,p,Heading1,p_,11.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,DISCUSSION,0.5416666666666666,12.0,11.0,0,3,0.33,0,0,1,0,0,0,0,1,discussion
13,2,discussion,DISCUSSION,b,Heading1,p_b_,11.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,DISCUSSION,0.5416666666666666,12.0,11.0,0,3,0.67,0,0,1,0,0,0,0,1,discussion
13,3,discussion,DISCUSSION,span,Heading1,p_b_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,DISCUSSION,0.5416666666666666,12.0,11.0,1,3,1.0,0,0,1,0,0,0,0,1,discussion
14,1,electrocardiographicdiagnosisofwctcontinuestobechallengingandmostalgorithmsthatseektotacklethisaremultistepandcomplicatedinthisstudywedescribeasimpleandessentiallysinglestepqwavecriteriawhichassessesthepresenceofqwaveformsintheinferiorleadstodiagnosevtinawctandcompareditwiththewellestablishedbrugadaalgorithmourstudyshowedhighaccuracyandspecificityfortheqwcacriteria782and933respectivelyhoweveritssensitivitywaslow333thehighestsensitivityindiagnosingvtwaswithbrugadacriteria822butthespecificityofbrugadacriteriawaslow684aucinrocanalysiswasalsohighestwiththebrugadaalgorithm,first_level,p,,p_,11.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"Electrocardiographic diagnosis of WCT continues to be challenging and most algorithms that seek to tackle this are multi-step and complicated. In this study we describe a simple and essentially single-step Q-wave criteria which assesses the presence of Q waveforms in the inferior leads to diagnose VT in a WCT and compared it with the well-established Brugada algorithm. Our study showed high accuracy and specificity for the QWC-A criteria (78.2% and 93.3% respectively). However, its sensitivity was low (33.3%). The highest sensitivity in diagnosing VT was with Brugada criteria (82.2%). But, the specificity of Brugada criteria was low (68.4%). AUC in ROC analysis was also highest with the Brugada algorithm.",0.5833333333333334,12.0,11.0,0,3,0.33,0,0,0,0,0,0,0,119,electrocardiographicdiagnosisofwctcontinuestobecha
14,2,electrocardiographicdiagnosisofwctcontinuestobechallengingandmostalgorithmsthatseektotacklethisaremultistepandcomplicatedinthisstudywedescribeasimpleandessentiallysinglestepqwavecriteriawhichassessesthepresenceofqwaveformsintheinferiorleadstodiagnosevtinawctandcompareditwiththewellestablishedbrugadaalgorithmourstudyshowedhighaccuracyandspecificityfortheqwcacriteria782and933respectivelyhoweveritssensitivitywaslow333thehighestsensitivityindiagnosingvtwaswithbrugadacriteria822butthespecificityofbrugadacriteriawaslow684aucinrocanalysiswasalsohighestwiththebrugadaalgorithm,"Electrocardiographic diagnosis of WCT continues to be challenging and most algorithms that seek to tackle this are multi-step and complicated. In this study we describe a simple and essentially single-step Q-wave criteria which assesses the presence of Q waveforms in the inferior leads to diagnose VT in a WCT and compared it with the well-established Brugada algorithm. Our study showed high accuracy and specificity for the QWC-A criteria (78.2% and 93.3% respectively). However, its sensitivity was low (33.3%). The highest sensitivity in diagnosing VT was with Brugada criteria (82.2%). But, the specificity of Brugada criteria was low (68.4%). AUC in ROC analysis was also highest with the Brugada algorithm.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"Electrocardiographic diagnosis of WCT continues to be challenging and most algorithms that seek to tackle this are multi-step and complicated. In this study we describe a simple and essentially single-step Q-wave criteria which assesses the presence of Q waveforms in the inferior leads to diagnose VT in a WCT and compared it with the well-established Brugada algorithm. Our study showed high accuracy and specificity for the QWC-A criteria (78.2% and 93.3% respectively). However, its sensitivity was low (33.3%). The highest sensitivity in diagnosing VT was with Brugada criteria (82.2%). But, the specificity of Brugada criteria was low (68.4%). AUC in ROC analysis was also highest with the Brugada algorithm.",0.5833333333333334,12.0,11.0,1,3,0.67,0,0,0,0,0,0,0,119,electrocardiographicdiagnosisofwctcontinuestobecha
14,3,the,"Electrocardiographic diagnosis of WCT continues to be challenging and most algorithms that seek to tackle this are multi-step and complicated. In this study we describe a simple and essentially single-step Q-wave criteria which assesses the presence of Q waveforms in the inferior leads to diagnose VT in a WCT and compared it with the well-established Brugada algorithm. Our study showed high accuracy and specificity for the QWC-A criteria (78.2% and 93.3% respectively). However, its sensitivity was low (33.3%). The highest sensitivity in diagnosing VT was with Brugada criteria (82.2%). But, the specificity of Brugada criteria was low (68.4%). AUC in ROC analysis was also highest with the Brugada algorithm.",span,,p_span_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,the,0.5833333333333334,12.0,11.0,1,3,1.0,0,0,0,1,1,0,0,1,the
15,1,ithasbeenrecognizedthatvtismorecommonthansvtainawctinolderseriestheprevalenceofvtamongwctwascitedtobe85910newerstudieshadaprevalenceofvtbetween70and754113unlikesimilarstudiesvtaccountedforonly249casesinthecurrentstudythemostcommonsvtwasavnrtwithaberrantconductionfollowedbysinustachycardiawithabundlebranchblock,first_level,p,,p_,11.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001," It has been recognized that VT is more common than SVT-A in a WCT. In older series, the prevalence of VT among WCT was cited to be >85%.9,10 Newer studies had a prevalence of VT between 70 and 75%.4,11,3 Unlike similar studies, VT accounted for only 24.9% cases in the current study. The most common SVT was AVNRT with aberrant conduction followed by sinus tachycardia with a bundle branch block.",0.625,12.0,11.0,0,3,0.33,1,0,0,0,0,0,0,77,ithasbeenrecognizedthatvtismorecommonthansvtainawc
15,2,ithasbeenrecognizedthatvtismorecommonthansvtainawctinolderseriestheprevalenceofvtamongwctwascitedtobe85," It has been recognized that VT is more common than SVT-A in a WCT. In older series, the prevalence of VT among WCT was cited to be >85%.9,10 Newer studies had a prevalence of VT between 70 and 75%.4,11,3 Unlike similar studies, VT accounted for only 24.9% cases in the current study. The most common SVT was AVNRT with aberrant conduction followed by sinus tachycardia with a bundle branch block.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001," It has been recognized that VT is more common than SVT-A in a WCT. In older series, the prevalence of VT among WCT was cited to be >85%.",0.625,12.0,11.0,1,3,0.67,1,0,0,0,0,0,0,29,ithasbeenrecognizedthatvtismorecommonthansvtainawc
15,3,910,"9,10",span,,p_sup_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"9,10",0.625,12.0,11.0,1,3,1.0,0,0,0,0,1,1,0,2,910
15,2,newerstudieshadaprevalenceofvtbetween70and75," It has been recognized that VT is more common than SVT-A in a WCT. In older series, the prevalence of VT among WCT was cited to be >85%.9,10 Newer studies had a prevalence of VT between 70 and 75%.4,11,3 Unlike similar studies, VT accounted for only 24.9% cases in the current study. The most common SVT was AVNRT with aberrant conduction followed by sinus tachycardia with a bundle branch block.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001, Newer studies had a prevalence of VT between 70 and 75%.,0.625,12.0,11.0,1,3,0.67,1,0,0,0,0,0,0,11,newerstudieshadaprevalenceofvtbetween70and75
15,3,4,4,span,,p_sup_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,4,0.625,12.0,11.0,1,3,1.0,0,0,0,0,1,1,0,1,4
15,3,11,11,span,,p_sup_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,11,0.625,12.0,11.0,1,3,1.0,0,0,0,0,1,1,0,1,11
15,3,3,3,span,,p_sup_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,3,0.625,12.0,11.0,1,3,1.0,0,0,0,0,1,1,0,1,3
15,2,unlikesimilarstudiesvtaccountedforonly249casesinthecurrentstudythemostcommonsvtwasavnrtwithaberrantconductionfollowedbysinustachycardiawithabundlebranchblock," It has been recognized that VT is more common than SVT-A in a WCT. In older series, the prevalence of VT among WCT was cited to be >85%.9,10 Newer studies had a prevalence of VT between 70 and 75%.4,11,3 Unlike similar studies, VT accounted for only 24.9% cases in the current study. The most common SVT was AVNRT with aberrant conduction followed by sinus tachycardia with a bundle branch block.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001," Unlike similar studies, VT accounted for only 24.9% cases in the current study. The most common SVT was AVNRT with aberrant conduction followed by sinus tachycardia with a bundle branch block.",0.625,12.0,11.0,1,3,0.67,1,0,0,0,0,0,0,32,unlikesimilarstudiesvtaccountedforonly249casesinth
16,1,unliketheoriginalstudyofbrugadaalgorithmwhichshowedahighspecificity965ourstudyhadarelativelylowspecificity684indiagnosingvtusingbrugadaalgorithmthisfindingwassimilartootherindependentreportswhichevaluatedbrugadacriteriainwctandhadobservedalowerspecificity1214theqwcaofferedmoreaccuracyinoursamplepopulationlikelyduetoitshighspecificityalbeitpoorsensitivityinasamplewithrelativelylowprevalenceofvtthusthediagnosticvalueofeachofthesealgorithmsmaybeinfluencedbytheprevalenceofthetypesofwctsinadditionall3algorithmsqwcaqwcbandbrugadahadmoderatetohighinterobserverconcordancewhichsuggeststotheeaseofreproducibilityofresultswithdifferentobservers,first_level,p,,p_,11.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"Unlike the original study of Brugada algorithm which showed a high specificity (96.5%), our study had a relatively low specificity (68.4%) in diagnosing VT using Brugada algorithm. This finding was similar to other independent reports which evaluated Brugada criteria in WCT and had observed a lower specificity.12–14 The QWC-A offered more accuracy in our sample population likely due to its high specificity, albeit poor sensitivity, in a sample with relatively low prevalence of VT. Thus, the diagnostic value of each of these algorithms may be influenced by the prevalence of the types of WCTs. In addition, all 3 algorithms, QWC-A, QWC-B and Brugada, had moderate to high inter-observer concordance, which suggests to the ease of reproducibility of results with different observers.",0.6666666666666666,12.0,11.0,0,2,0.5,1,0,0,0,0,0,0,129,unliketheoriginalstudyofbrugadaalgorithmwhichshowe
16,2,unliketheoriginalstudyofbrugadaalgorithmwhichshowedahighspecificity965ourstudyhadarelativelylowspecificity684indiagnosingvtusingbrugadaalgorithmthisfindingwassimilartootherindependentreportswhichevaluatedbrugadacriteriainwctandhadobservedalowerspecificity,"Unlike the original study of Brugada algorithm which showed a high specificity (96.5%), our study had a relatively low specificity (68.4%) in diagnosing VT using Brugada algorithm. This finding was similar to other independent reports which evaluated Brugada criteria in WCT and had observed a lower specificity.12–14 The QWC-A offered more accuracy in our sample population likely due to its high specificity, albeit poor sensitivity, in a sample with relatively low prevalence of VT. Thus, the diagnostic value of each of these algorithms may be influenced by the prevalence of the types of WCTs. In addition, all 3 algorithms, QWC-A, QWC-B and Brugada, had moderate to high inter-observer concordance, which suggests to the ease of reproducibility of results with different observers.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"Unlike the original study of Brugada algorithm which showed a high specificity (96.5%), our study had a relatively low specificity (68.4%) in diagnosing VT using Brugada algorithm. This finding was similar to other independent reports which evaluated Brugada criteria in WCT and had observed a lower specificity.",0.6666666666666666,12.0,11.0,1,2,1.0,1,0,0,0,0,0,0,49,unliketheoriginalstudyofbrugadaalgorithmwhichshowe
16,2,1214,"Unlike the original study of Brugada algorithm which showed a high specificity (96.5%), our study had a relatively low specificity (68.4%) in diagnosing VT using Brugada algorithm. This finding was similar to other independent reports which evaluated Brugada criteria in WCT and had observed a lower specificity.12–14 The QWC-A offered more accuracy in our sample population likely due to its high specificity, albeit poor sensitivity, in a sample with relatively low prevalence of VT. Thus, the diagnostic value of each of these algorithms may be influenced by the prevalence of the types of WCTs. In addition, all 3 algorithms, QWC-A, QWC-B and Brugada, had moderate to high inter-observer concordance, which suggests to the ease of reproducibility of results with different observers.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,12–14,0.6666666666666666,12.0,11.0,1,2,1.0,0,0,0,0,1,1,0,2,1214
16,2,theqwcaofferedmoreaccuracyinoursamplepopulationlikelyduetoitshighspecificityalbeitpoorsensitivityinasamplewithrelativelylowprevalenceofvtthusthediagnosticvalueofeachofthesealgorithmsmaybeinfluencedbytheprevalenceofthetypesofwctsinadditionall3algorithmsqwcaqwcbandbrugadahadmoderatetohighinterobserverconcordancewhichsuggeststotheeaseofreproducibilityofresultswithdifferentobservers,"Unlike the original study of Brugada algorithm which showed a high specificity (96.5%), our study had a relatively low specificity (68.4%) in diagnosing VT using Brugada algorithm. This finding was similar to other independent reports which evaluated Brugada criteria in WCT and had observed a lower specificity.12–14 The QWC-A offered more accuracy in our sample population likely due to its high specificity, albeit poor sensitivity, in a sample with relatively low prevalence of VT. Thus, the diagnostic value of each of these algorithms may be influenced by the prevalence of the types of WCTs. In addition, all 3 algorithms, QWC-A, QWC-B and Brugada, had moderate to high inter-observer concordance, which suggests to the ease of reproducibility of results with different observers.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001," The QWC-A offered more accuracy in our sample population likely due to its high specificity, albeit poor sensitivity, in a sample with relatively low prevalence of VT. Thus, the diagnostic value of each of these algorithms may be influenced by the prevalence of the types of WCTs. In addition, all 3 algorithms, QWC-A, QWC-B and Brugada, had moderate to high inter-observer concordance, which suggests to the ease of reproducibility of results with different observers.",0.6666666666666666,12.0,11.0,1,2,1.0,1,0,0,0,0,0,0,78,theqwcaofferedmoreaccuracyinoursamplepopulationlik
17,1,qwavesintheinferiorleadscouldduringvtcouldreflectthepresenceofaremoteinferiormyocardialinfarctionthatcouldserveasasubstrateforvtinadditionnegativeqwavesininferiorleadsreflectsancaudocrainalactivationsequencereflectiveofaventricularoriginoftherhythm15inferiorleadqwaveformshavepreviouslybeenanalyzedinpredictingvtgriffithetalpublishedamultivariateanalysisof102consecutivepatientstodetermineindependentpredictorsofvtinawct16ecgwaveformsinvariousleadswerestudiedindetailamongthe4leadsstudiediavfv1andv6certainwaveformsqqsqrorqrwaveformsinavfwasfoundtobethemostusefulwitha72predictiveaccuracyforvtourfindingswereincongruencewiththisstudyandwenoteda782accuracyindiagnosingvtbasedonthepresenceofasimilarqwavepatterninallthreeinferiorleads,first_level,p,,p_,11.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"Q waves in the inferior leads could during VT could reflect the presence of a remote inferior myocardial infarction that could serve as a substrate for VT. In addition, negative Q waves in inferior leads reflects an caudo-crainal activation sequence reflective of a ventricular origin of the rhythm15. Inferior lead Q waveforms have previously been analyzed in predicting VT. Griffith et al. published a multivariate analysis of 102 consecutive patients to determine independent predictors of VT in a WCT.16 ECG waveforms in various leads were studied in detail. Among the 4 leads studied (I, aVF, V1 and V6), certain waveforms (Q, QS, Qr or qR waveforms) in aVF was found to be the most useful with a 72% predictive accuracy for VT. Our findings were in congruence with this study and we noted a 78.2% accuracy in diagnosing VT based on the presence of a similar Q-wave pattern in all three inferior leads.",0.7083333333333334,12.0,11.0,0,3,0.33,0,0,0,0,0,0,0,157,qwavesintheinferiorleadscouldduringvtcouldreflectt
17,2,qwavesintheinferiorleadscouldduringvtcouldreflectthepresenceofaremoteinferiormyocardialinfarctionthatcouldserveasasubstrateforvtinadditionnegativeqwavesininferiorleadsreflectsancaudocrainalactivationsequencereflectiveofaventricularoriginoftherhythm,"Q waves in the inferior leads could during VT could reflect the presence of a remote inferior myocardial infarction that could serve as a substrate for VT. In addition, negative Q waves in inferior leads reflects an caudo-crainal activation sequence reflective of a ventricular origin of the rhythm15. Inferior lead Q waveforms have previously been analyzed in predicting VT. Griffith et al. published a multivariate analysis of 102 consecutive patients to determine independent predictors of VT in a WCT.16 ECG waveforms in various leads were studied in detail. Among the 4 leads studied (I, aVF, V1 and V6), certain waveforms (Q, QS, Qr or qR waveforms) in aVF was found to be the most useful with a 72% predictive accuracy for VT. Our findings were in congruence with this study and we noted a 78.2% accuracy in diagnosing VT based on the presence of a similar Q-wave pattern in all three inferior leads.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"Q waves in the inferior leads could during VT could reflect the presence of a remote inferior myocardial infarction that could serve as a substrate for VT. In addition, negative Q waves in inferior leads reflects an caudo-crainal activation sequence reflective of a ventricular origin of the rhythm",0.7083333333333334,12.0,11.0,1,3,0.67,1,0,0,0,0,0,0,49,qwavesintheinferiorleadscouldduringvtcouldreflectt
17,2,15,"Q waves in the inferior leads could during VT could reflect the presence of a remote inferior myocardial infarction that could serve as a substrate for VT. In addition, negative Q waves in inferior leads reflects an caudo-crainal activation sequence reflective of a ventricular origin of the rhythm15. Inferior lead Q waveforms have previously been analyzed in predicting VT. Griffith et al. published a multivariate analysis of 102 consecutive patients to determine independent predictors of VT in a WCT.16 ECG waveforms in various leads were studied in detail. Among the 4 leads studied (I, aVF, V1 and V6), certain waveforms (Q, QS, Qr or qR waveforms) in aVF was found to be the most useful with a 72% predictive accuracy for VT. Our findings were in congruence with this study and we noted a 78.2% accuracy in diagnosing VT based on the presence of a similar Q-wave pattern in all three inferior leads.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,15,0.7083333333333334,12.0,11.0,1,3,0.67,0,0,0,0,1,1,0,1,15
17,2,inferiorleadqwaveformshavepreviouslybeenanalyzedinpredictingvtgriffithetalpublishedamultivariateanalysisof102consecutivepatientstodetermineindependentpredictorsofvtinawct,"Q waves in the inferior leads could during VT could reflect the presence of a remote inferior myocardial infarction that could serve as a substrate for VT. In addition, negative Q waves in inferior leads reflects an caudo-crainal activation sequence reflective of a ventricular origin of the rhythm15. Inferior lead Q waveforms have previously been analyzed in predicting VT. Griffith et al. published a multivariate analysis of 102 consecutive patients to determine independent predictors of VT in a WCT.16 ECG waveforms in various leads were studied in detail. Among the 4 leads studied (I, aVF, V1 and V6), certain waveforms (Q, QS, Qr or qR waveforms) in aVF was found to be the most useful with a 72% predictive accuracy for VT. Our findings were in congruence with this study and we noted a 78.2% accuracy in diagnosing VT based on the presence of a similar Q-wave pattern in all three inferior leads.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,. Inferior lead Q waveforms have previously been analyzed in predicting VT. Griffith et al. published a multivariate analysis of 102 consecutive patients to determine independent predictors of VT in a WCT.,0.7083333333333334,12.0,11.0,1,3,0.67,1,0,0,0,0,0,1,31,inferiorleadqwaveformshavepreviouslybeenanalyzedin
17,3,inferiorleadqwaveformshavepreviouslybeenanalyzedinpredictingvtgriffithetalpublishedamultivariateanalysisof102consecutivepatientstodetermineindependentpredictorsofvtinawct,. Inferior lead Q waveforms have previously been analyzed in predicting VT. Griffith et al. published a multivariate analysis of 102 consecutive patients to determine independent predictors of VT in a WCT.,span,,p_span_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,Inferior lead Q waveforms have previously been analyzed in predicting VT. Griffith et al. published a multivariate analysis of 102 consecutive patients to determine independent predictors of VT in a WCT.,0.7083333333333334,12.0,11.0,1,3,1.0,1,0,0,0,0,0,0,31,inferiorleadqwaveformshavepreviouslybeenanalyzedin
17,2,16,"Q waves in the inferior leads could during VT could reflect the presence of a remote inferior myocardial infarction that could serve as a substrate for VT. In addition, negative Q waves in inferior leads reflects an caudo-crainal activation sequence reflective of a ventricular origin of the rhythm15. Inferior lead Q waveforms have previously been analyzed in predicting VT. Griffith et al. published a multivariate analysis of 102 consecutive patients to determine independent predictors of VT in a WCT.16 ECG waveforms in various leads were studied in detail. Among the 4 leads studied (I, aVF, V1 and V6), certain waveforms (Q, QS, Qr or qR waveforms) in aVF was found to be the most useful with a 72% predictive accuracy for VT. Our findings were in congruence with this study and we noted a 78.2% accuracy in diagnosing VT based on the presence of a similar Q-wave pattern in all three inferior leads.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,16,0.7083333333333334,12.0,11.0,1,3,0.67,0,0,0,0,1,1,0,1,16
